Source	Target	Species	Target Score	Target Description	SourceType	TargetType	TargetDegree	MultipleSpecies
miR-140-3p	Zc3h7b	Mouse	92	zinc finger CCCH type containing 7B	miRNA	mRNA	1	1
miR-140-3p	Ccdc160	Mouse	92	coiled-coil domain containing 160	miRNA	mRNA	1	1
miR-140-3p	Bsn	Mouse	92	bassoon	miRNA	mRNA	1	1
miR-140-3p	Kctd11	Mouse	92	potassium channel tetramerisation domain containing 11	miRNA	mRNA	1	1
miR-140-3p	Gpr149	Mouse	92	G protein-coupled receptor 149	miRNA	mRNA	1	1
miR-140-3p	Fndc5	Mouse	92	fibronectin type III domain containing 5	miRNA	mRNA	1	2
miR-15b-5p	Lrrc32	Mouse	92	leucine rich repeat containing 32	miRNA	mRNA	1	2
miR-15b-5p	Plekhm3	Mouse	92	pleckstrin homology domain containing, family M, member 3	miRNA	mRNA	1	1
miR-15b-5p	Usp15	Mouse	92	ubiquitin specific peptidase 15	miRNA	mRNA	1	1
miR-15b-5p	Slc39a10	Mouse	92	solute carrier family 39 (zinc transporter), member 10	miRNA	mRNA	2	3
miR-15b-5p	Rad23b	Mouse	92	RAD23 homolog B, nucleotide excision repair protein	miRNA	mRNA	1	2
miR-15b-5p	Trank1	Mouse	92	tetratricopeptide repeat and ankyrin repeat containing 1	miRNA	mRNA	1	2
miR-15b-5p	Sel1l3	Mouse	92	sel-1 suppressor of lin-12-like 3 (C. elegans)	miRNA	mRNA	1	2
miR-15b-5p	Nlrx1	Mouse	92	NLR family member X1	miRNA	mRNA	1	2
miR-15b-5p	Fgf7	Mouse	92	fibroblast growth factor 7	miRNA	mRNA	1	2
miR-15b-5p	Cd2ap	Mouse	92	CD2-associated protein	miRNA	mRNA	2	2
miR-15b-5p	Cdk5r1	Mouse	92	cyclin-dependent kinase 5, regulatory subunit 1 (p35)	miRNA	mRNA	1	2
miR-15b-5p	Arhgap12	Mouse	92	Rho GTPase activating protein 12	miRNA	mRNA	1	1
miR-15b-5p	Ccdc6	Mouse	92	coiled-coil domain containing 6	miRNA	mRNA	1	2
miR-15b-5p	Prdm4	Mouse	92	PR domain containing 4	miRNA	mRNA	1	1
miR-15b-5p	Abl2	Mouse	92	v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)	miRNA	mRNA	1	2
miR-15b-5p	Dll1	Mouse	92	delta like canonical Notch ligand 1	miRNA	mRNA	1	2
miR-15b-5p	Gpr63	Mouse	92	G protein-coupled receptor 63	miRNA	mRNA	1	2
miR-15b-5p	Vegfa	Mouse	92	vascular endothelial growth factor A	miRNA	mRNA	2	3
miR-15b-5p	Gbp2b	Mouse	92	guanylate binding protein 2b	miRNA	mRNA	1	1
miR-15b-5p	Pnpla6	Mouse	92	patatin-like phospholipase domain containing 6	miRNA	mRNA	1	1
miR-15b-5p	Slc20a2	Mouse	92	solute carrier family 20, member 2	miRNA	mRNA	1	3
miR-15b-5p	Dcp1a	Mouse	92	decapping mRNA 1A	miRNA	mRNA	2	2
miR-15b-5p	Chek1	Mouse	92	checkpoint kinase 1	miRNA	mRNA	1	2
miR-193b-3p	Otud6b	Mouse	92	OTU domain containing 6B	miRNA	mRNA	2	1
miR-199a-3p	Nova1	Mouse	92	neuro-oncological ventral antigen 1	miRNA	mRNA	1	3
miR-199a-3p	Rimklb	Mouse	92	ribosomal modification protein rimK-like family member B	miRNA	mRNA	1	1
miR-199a-3p	Rbbp6	Mouse	92	retinoblastoma binding protein 6, ubiquitin ligase	miRNA	mRNA	1	1
miR-199a-3p	Mucl2	Mouse	92	mucin-like 2	miRNA	mRNA	1	1
miR-199a-3p	Cdk17	Mouse	92	cyclin-dependent kinase 17	miRNA	mRNA	2	3
miR-199a-3p	Tgif2	Mouse	92	TGFB-induced factor homeobox 2	miRNA	mRNA	1	1
miR-199a-3p	Adam10	Mouse	92	a disintegrin and metallopeptidase domain 10	miRNA	mRNA	2	2
miR-1b-3p	Gbp10	Mouse	92	guanylate-binding protein 10	miRNA	mRNA	1	1
miR-1b-3p	Elovl2	Mouse	92	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2	miRNA	mRNA	1	1
miR-1b-3p	Atf7	Mouse	92	activating transcription factor 7	miRNA	mRNA	1	1
miR-1b-5p	Six6	Mouse	92	sine oculis-related homeobox 6	miRNA	mRNA	1	1
miR-1b-5p	Rnf44	Mouse	92	ring finger protein 44	miRNA	mRNA	1	1
miR-1b-5p	Zfp446	Mouse	92	zinc finger protein 446	miRNA	mRNA	1	1
miR-1b-5p	Ube3a	Mouse	92	ubiquitin protein ligase E3A	miRNA	mRNA	1	1
miR-1b-5p	Gnl3l	Mouse	92	guanine nucleotide binding protein-like 3 (nucleolar)-like	miRNA	mRNA	1	1
miR-1b-5p	Ubtd2	Mouse	92	ubiquitin domain containing 2	miRNA	mRNA	1	1
miR-1b-5p	Npm1	Mouse	92	nucleophosmin 1	miRNA	mRNA	1	1
miR-1b-5p	Csnk1g3	Mouse	92	casein kinase 1, gamma 3	miRNA	mRNA	1	1
miR-1b-5p	Snai2	Mouse	92	snail family zinc finger 2	miRNA	mRNA	1	1
miR-1b-5p	C530008M17Rik	Mouse	92	RIKEN cDNA C530008M17 gene	miRNA	mRNA	1	1
miR-1b-5p	Fam196b	Mouse	92	family with sequence similarity 196, member B	miRNA	mRNA	1	1
miR-1b-5p	Map10	Mouse	92	microtubule-associated protein 10	miRNA	mRNA	1	1
miR-1b-5p	Asxl2	Mouse	92	additional sex combs like 2, transcriptional regulator	miRNA	mRNA	1	1
miR-214-3p	D430041D05Rik	Mouse	92	RIKEN cDNA D430041D05 gene	miRNA	mRNA	1	1
miR-214-3p	Crtac1	Mouse	92	cartilage acidic protein 1	miRNA	mRNA	1	1
miR-214-3p	Kif7	Mouse	92	kinesin family member 7	miRNA	mRNA	1	1
miR-214-3p	Pdcl2	Mouse	92	phosducin-like 2	miRNA	mRNA	1	1
miR-214-3p	Rasgef1c	Mouse	92	RasGEF domain family, member 1C	miRNA	mRNA	1	2
miR-214-3p	Slc16a1	Mouse	92	solute carrier family 16 (monocarboxylic acid transporters), member 1	miRNA	mRNA	1	1
miR-214-3p	Ezh1	Mouse	92	enhancer of zeste 1 polycomb repressive complex 2 subunit	miRNA	mRNA	1	2
miR-214-3p	Lrrc1	Mouse	92	leucine rich repeat containing 1	miRNA	mRNA	1	2
miR-214-3p	Arl2	Mouse	92	ADP-ribosylation factor-like 2	miRNA	mRNA	2	3
miR-214-3p	Cetn2	Mouse	92	centrin 2	miRNA	mRNA	1	1
miR-214-3p	Pdrg1	Mouse	92	p53 and DNA damage regulated 1	miRNA	mRNA	1	1
miR-214-5p	Kansl2	Mouse	92	KAT8 regulatory NSL complex subunit 2	miRNA	mRNA	1	1
miR-29c-3p	Gid8	Mouse	92	GID complex subunit 8	miRNA	mRNA	1	1
miR-29c-3p	Col22a1	Mouse	92	collagen, type XXII, alpha 1	miRNA	mRNA	1	2
miR-29c-3p	Klhl28	Mouse	92	kelch-like 28	miRNA	mRNA	1	2
miR-29c-3p	Pan2	Mouse	92	PAN2 poly(A) specific ribonuclease subunit	miRNA	mRNA	1	2
miR-29c-3p	Pgap2	Mouse	92	post-GPI attachment to proteins 2	miRNA	mRNA	1	2
miR-29c-3p	Pten	Mouse	92	phosphatase and tensin homolog	miRNA	mRNA	1	2
miR-29c-3p	Nap1l3	Mouse	92	nucleosome assembly protein 1-like 3	miRNA	mRNA	1	1
miR-29c-3p	Col4a6	Mouse	92	collagen, type IV, alpha 6	miRNA	mRNA	1	1
miR-29c-3p	Col4a3	Mouse	92	collagen, type IV, alpha 3	miRNA	mRNA	1	1
miR-29c-3p	Nup160	Mouse	92	nucleoporin 160	miRNA	mRNA	1	1
miR-29c-3p	Erlin2	Mouse	92	ER lipid raft associated 2	miRNA	mRNA	2	2
miR-29c-3p	Ttc9	Mouse	92	tetratricopeptide repeat domain 9	miRNA	mRNA	1	1
miR-29c-3p	Nkapd1	Mouse	92	NKAP domain containing 1	miRNA	mRNA	1	1
miR-29c-3p	Adamts6	Mouse	92	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6	miRNA	mRNA	1	2
miR-29c-3p	Eml4	Mouse	92	echinoderm microtubule associated protein like 4	miRNA	mRNA	1	1
miR-29c-3p	Ddx3x	Mouse	92	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked	miRNA	mRNA	2	2
miR-29c-3p	Rnpepl1	Mouse	92	arginyl aminopeptidase (aminopeptidase B)-like 1	miRNA	mRNA	1	1
miR-29c-3p	Hdac4	Mouse	92	histone deacetylase 4	miRNA	mRNA	1	1
miR-29c-3p	Pmp22	Mouse	92	peripheral myelin protein 22	miRNA	mRNA	1	2
miR-29c-3p	Nfia	Mouse	92	nuclear factor I/A	miRNA	mRNA	1	2
miR-320-3p	Qsox2	Mouse	92	quiescin Q6 sulfhydryl oxidase 2	miRNA	mRNA	1	1
miR-320-3p	Rap2a	Mouse	92	RAS related protein 2a	miRNA	mRNA	1	1
miR-320-3p	Hivep2	Mouse	92	human immunodeficiency virus type I enhancer binding protein 2	miRNA	mRNA	1	1
miR-320-3p	Smarcc1	Mouse	92	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	miRNA	mRNA	1	1
miR-320-3p	Kcns3	Mouse	92	potassium voltage-gated channel, delayed-rectifier, subfamily S, member 3	miRNA	mRNA	1	1
miR-320-3p	Cnksr2	Mouse	92	connector enhancer of kinase suppressor of Ras 2	miRNA	mRNA	1	1
miR-320-3p	Col4a3bp	Mouse	92	collagen, type IV, alpha 3 (Goodpasture antigen) binding protein	miRNA	mRNA	1	1
miR-320-3p	Fgf12	Mouse	92	fibroblast growth factor 12	miRNA	mRNA	1	1
miR-499-5p	Spns2	Mouse	92	spinster homolog 2	miRNA	mRNA	1	1
miR-499-5p	Ptbp3	Mouse	92	polypyrimidine tract binding protein 3	miRNA	mRNA	1	1
miR-499-5p	Shisa6	Mouse	92	shisa family member 6	miRNA	mRNA	1	1
miR-499-5p	Lrch2	Mouse	92	leucine-rich repeats and calponin homology (CH) domain containing 2	miRNA	mRNA	1	1
miR-499-5p	Elavl4	Mouse	92	ELAV like RNA binding protein 4	miRNA	mRNA	1	2
miR-499-5p	Reep1	Mouse	92	receptor accessory protein 1	miRNA	mRNA	1	2
miR-140-3p	Sub1	Mouse	91	SUB1 homolog (S. cerevisiae)	miRNA	mRNA	1	1
miR-140-3p	Sucla2	Mouse	91	succinate-Coenzyme A ligase, ADP-forming, beta subunit	miRNA	mRNA	1	2
miR-140-3p	Zfp967	Mouse	91	zinc finger protein 967	miRNA	mRNA	1	1
miR-140-3p	P2ry1	Mouse	91	purinergic receptor P2Y, G-protein coupled 1	miRNA	mRNA	1	1
miR-140-3p	Ubqln2	Mouse	91	ubiquilin 2	miRNA	mRNA	1	1
miR-140-3p	Rbm7	Mouse	91	RNA binding motif protein 7	miRNA	mRNA	1	1
miR-15b-5p	Rnf144b	Mouse	91	ring finger protein 144B	miRNA	mRNA	1	3
miR-15b-5p	Rab11fip1	Mouse	91	RAB11 family interacting protein 1 (class I)	miRNA	mRNA	1	1
miR-15b-5p	Rab10	Mouse	91	RAB10, member RAS oncogene family	miRNA	mRNA	1	1
miR-15b-5p	Klc1	Mouse	91	kinesin light chain 1	miRNA	mRNA	1	1
miR-15b-5p	Btg2	Mouse	91	B cell translocation gene 2, anti-proliferative	miRNA	mRNA	1	2
miR-15b-5p	Wwp1	Mouse	91	WW domain containing E3 ubiquitin protein ligase 1	miRNA	mRNA	1	1
miR-15b-5p	Zfhx4	Mouse	91	zinc finger homeodomain 4	miRNA	mRNA	1	3
miR-15b-5p	Fgf9	Mouse	91	fibroblast growth factor 9	miRNA	mRNA	1	2
miR-15b-5p	Pnp2	Mouse	91	purine-nucleoside phosphorylase 2	miRNA	mRNA	1	1
miR-15b-5p	Acvr2a	Mouse	91	activin receptor IIA	miRNA	mRNA	2	2
miR-15b-5p	Rarb	Mouse	91	retinoic acid receptor, beta	miRNA	mRNA	1	2
miR-15b-5p	Cdc37l1	Mouse	91	cell division cycle 37-like 1	miRNA	mRNA	1	1
miR-15b-5p	1700025G04Rik	Mouse	91	RIKEN cDNA 1700025G04 gene	miRNA	mRNA	1	1
miR-15b-5p	Fbxo21	Mouse	91	F-box protein 21	miRNA	mRNA	1	2
miR-15b-5p	Plpp1	Mouse	91	phospholipid phosphatase 1	miRNA	mRNA	1	2
miR-15b-5p	Sall1	Mouse	91	spalt like transcription factor 1	miRNA	mRNA	1	2
miR-15b-5p	Kbtbd2	Mouse	91	kelch repeat and BTB (POZ) domain containing 2	miRNA	mRNA	2	2
miR-15b-5p	Son	Mouse	91	Son DNA binding protein	miRNA	mRNA	1	1
miR-15b-5p	Sec14l1	Mouse	91	SEC14-like lipid binding 1	miRNA	mRNA	1	1
miR-193b-3p	Cnot6	Mouse	91	CCR4-NOT transcription complex, subunit 6	miRNA	mRNA	1	1
miR-193b-3p	Fat4	Mouse	91	FAT atypical cadherin 4	miRNA	mRNA	1	1
miR-199a-3p	Tubgcp3	Mouse	91	tubulin, gamma complex associated protein 3	miRNA	mRNA	1	3
miR-199a-3p	Fam199x	Mouse	91	family with sequence similarity 199, X-linked	miRNA	mRNA	1	1
miR-199a-3p	Pawr	Mouse	91	PRKC, apoptosis, WT1, regulator	miRNA	mRNA	1	2
miR-199a-3p	Runx1	Mouse	91	runt related transcription factor 1	miRNA	mRNA	1	2
miR-1b-3p	Macrod2	Mouse	91	MACRO domain containing 2	miRNA	mRNA	1	1
miR-1b-3p	Fam49b	Mouse	91	family with sequence similarity 49, member B	miRNA	mRNA	1	1
miR-1b-5p	Pdgfrl	Mouse	91	platelet-derived growth factor receptor-like	miRNA	mRNA	1	1
miR-1b-5p	Ppp1r21	Mouse	91	protein phosphatase 1, regulatory subunit 21	miRNA	mRNA	1	1
miR-1b-5p	Igf1	Mouse	91	insulin-like growth factor 1	miRNA	mRNA	2	2
miR-1b-5p	Nup35	Mouse	91	nucleoporin 35	miRNA	mRNA	1	1
miR-1b-5p	Ikzf5	Mouse	91	IKAROS family zinc finger 5	miRNA	mRNA	1	1
miR-1b-5p	Psd3	Mouse	91	pleckstrin and Sec7 domain containing 3	miRNA	mRNA	1	1
miR-1b-5p	Hoxd1	Mouse	91	homeobox D1	miRNA	mRNA	1	1
miR-214-3p	Med19	Mouse	91	mediator complex subunit 19	miRNA	mRNA	1	3
miR-214-3p	Pgf	Mouse	91	placental growth factor	miRNA	mRNA	1	2
miR-214-3p	Exoc3	Mouse	91	exocyst complex component 3	miRNA	mRNA	1	1
miR-214-3p	Gas7	Mouse	91	growth arrest specific 7	miRNA	mRNA	1	1
miR-214-3p	Nfatc2	Mouse	91	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2	miRNA	mRNA	1	2
miR-214-3p	1110012L19Rik	Mouse	91	RIKEN cDNA 1110012L19 gene	miRNA	mRNA	1	1
miR-214-3p	Oxr1	Mouse	91	oxidation resistance 1	miRNA	mRNA	1	1
miR-214-3p	Slc16a3	Mouse	91	solute carrier family 16 (monocarboxylic acid transporters), member 3	miRNA	mRNA	1	1
miR-214-3p	Galnt7	Mouse	91	polypeptide N-acetylgalactosaminyltransferase 7	miRNA	mRNA	2	2
miR-214-3p	0610010K14Rik	Mouse	91	RIKEN cDNA 0610010K14 gene	miRNA	mRNA	1	1
miR-214-3p	Pcbp2	Mouse	91	poly(rC) binding protein 2	miRNA	mRNA	1	1
miR-214-3p	Pim1	Mouse	91	proviral integration site 1	miRNA	mRNA	1	2
miR-214-3p	Rexo1	Mouse	91	REX1, RNA exonuclease 1	miRNA	mRNA	1	1
miR-214-3p	Naa50	Mouse	91	N(alpha)-acetyltransferase 50, NatE catalytic subunit	miRNA	mRNA	1	3
miR-214-3p	Afmid	Mouse	91	arylformamidase	miRNA	mRNA	1	1
miR-214-3p	Scp2d1	Mouse	91	SCP2 sterol-binding domain containing 1	miRNA	mRNA	1	2
miR-214-5p	Stk35	Mouse	91	serine/threonine kinase 35	miRNA	mRNA	1	1
miR-29c-3p	Ppm1d	Mouse	91	protein phosphatase 1D magnesium-dependent, delta isoform	miRNA	mRNA	1	1
miR-29c-3p	Kcna5	Mouse	91	potassium voltage-gated channel, shaker-related subfamily, member 5	miRNA	mRNA	1	1
miR-29c-3p	Zmiz1	Mouse	91	zinc finger, MIZ-type containing 1	miRNA	mRNA	1	2
miR-29c-3p	Fstl1	Mouse	91	follistatin-like 1	miRNA	mRNA	1	2
miR-29c-3p	Fer	Mouse	91	fer (fms/fps related) protein kinase	miRNA	mRNA	1	2
miR-29c-3p	Iffo1	Mouse	91	intermediate filament family orphan 1	miRNA	mRNA	1	1
miR-29c-3p	Atp2b4	Mouse	91	ATPase, Ca++ transporting, plasma membrane 4	miRNA	mRNA	1	1
miR-29c-3p	Samd4	Mouse	91	sterile alpha motif domain containing 4	miRNA	mRNA	1	1
miR-29c-3p	Sh3pxd2a	Mouse	91	SH3 and PX domains 2A	miRNA	mRNA	1	2
miR-29c-3p	Frat2	Mouse	91	frequently rearranged in advanced T cell lymphomas 2	miRNA	mRNA	1	2
miR-29c-3p	Slc31a1	Mouse	91	solute carrier family 31, member 1	miRNA	mRNA	1	1
miR-29c-3p	Adamts2	Mouse	91	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2	miRNA	mRNA	1	2
miR-29c-3p	Fam167a	Mouse	91	family with sequence similarity 167, member A	miRNA	mRNA	1	2
miR-29c-5p	Grap	Mouse	91	GRB2-related adaptor protein	miRNA	mRNA	1	1
miR-320-3p	Unkl	Mouse	91	unkempt family like zinc finger	miRNA	mRNA	1	1
miR-320-3p	Tmem108	Mouse	91	transmembrane protein 108	miRNA	mRNA	1	1
miR-320-3p	Hipk3	Mouse	91	homeodomain interacting protein kinase 3	miRNA	mRNA	1	2
miR-320-3p	Ccser1	Mouse	91	coiled-coil serine rich 1	miRNA	mRNA	1	1
miR-320-3p	Cemip2	Mouse	91	cell migration inducing hyaluronidase 2	miRNA	mRNA	1	2
miR-320-3p	Sav1	Mouse	91	salvador family WW domain containing 1	miRNA	mRNA	1	1
miR-320-3p	Evx2	Mouse	91	even-skipped homeobox 2	miRNA	mRNA	1	1
miR-320-3p	Tbx4	Mouse	91	T-box 4	miRNA	mRNA	1	1
miR-320-3p	Agfg1	Mouse	91	ArfGAP with FG repeats 1	miRNA	mRNA	1	1
miR-499-5p	Kitl	Mouse	91	kit ligand	miRNA	mRNA	1	1
miR-499-5p	Kpna3	Mouse	91	karyopherin (importin) alpha 3	miRNA	mRNA	1	1
miR-499-5p	Arglu1	Mouse	91	arginine and glutamate rich 1	miRNA	mRNA	1	2
miR-499-5p	Ralyl	Mouse	91	RALY RNA binding protein-like	miRNA	mRNA	1	1
miR-499-5p	Zfp975	Mouse	91	zinc finger protein 975	miRNA	mRNA	1	1
miR-499-5p	Dnm1l	Mouse	91	dynamin 1-like	miRNA	mRNA	1	1
miR-499-5p	Atf2	Mouse	91	activating transcription factor 2	miRNA	mRNA	1	1
miR-140-3p	Pik3r3	Mouse	90	phosphoinositide-3-kinase regulatory subunit 3	miRNA	mRNA	1	1
miR-140-3p	Txlng	Mouse	90	taxilin gamma	miRNA	mRNA	1	1
miR-140-3p	Nono	Mouse	90	non-POU-domain-containing, octamer binding protein	miRNA	mRNA	1	1
miR-140-3p	Btg1	Mouse	90	B cell translocation gene 1, anti-proliferative	miRNA	mRNA	1	1
miR-140-3p	Zc3h6	Mouse	90	zinc finger CCCH type containing 6	miRNA	mRNA	1	2
miR-140-3p	Sva	Mouse	90	seminal vesicle antigen	miRNA	mRNA	1	1
miR-140-3p	Kmt5b	Mouse	90	lysine methyltransferase 5B	miRNA	mRNA	1	2
miR-140-3p	Dip2c	Mouse	90	disco interacting protein 2 homolog C	miRNA	mRNA	1	1
miR-15b-5p	Cpeb3	Mouse	90	cytoplasmic polyadenylation element binding protein 3	miRNA	mRNA	1	2
miR-15b-5p	Nrn1	Mouse	90	neuritin 1	miRNA	mRNA	1	2
miR-15b-5p	Plxnc1	Mouse	90	plexin C1	miRNA	mRNA	1	2
miR-15b-5p	Zfp449	Mouse	90	zinc finger protein 449	miRNA	mRNA	1	1
miR-15b-5p	Arhgdia	Mouse	90	Rho GDP dissociation inhibitor (GDI) alpha	miRNA	mRNA	1	2
miR-15b-5p	Ankrd13b	Mouse	90	ankyrin repeat domain 13b	miRNA	mRNA	2	2
miR-15b-5p	Pam	Mouse	90	peptidylglycine alpha-amidating monooxygenase	miRNA	mRNA	1	1
miR-15b-5p	Rubcnl	Mouse	90	RUN and cysteine rich domain containing beclin 1 interacting protein like	miRNA	mRNA	1	1
miR-15b-5p	Pnoc	Mouse	90	prepronociceptin	miRNA	mRNA	1	1
miR-15b-5p	Gpatch8	Mouse	90	G patch domain containing 8	miRNA	mRNA	1	2
miR-15b-5p	Cmpk1	Mouse	90	cytidine monophosphate (UMP-CMP) kinase 1	miRNA	mRNA	1	1
miR-15b-5p	Stradb	Mouse	90	STE20-related kinase adaptor beta	miRNA	mRNA	1	2
miR-15b-5p	Onecut2	Mouse	90	one cut domain, family member 2	miRNA	mRNA	2	1
miR-15b-5p	Xpo7	Mouse	90	exportin 7	miRNA	mRNA	1	2
miR-15b-5p	Spred1	Mouse	90	sprouty protein with EVH-1 domain 1, related sequence	miRNA	mRNA	1	2
miR-15b-5p	E2f3	Mouse	90	E2F transcription factor 3	miRNA	mRNA	1	2
miR-15b-5p	Grm7	Mouse	90	glutamate receptor, metabotropic 7	miRNA	mRNA	1	2
miR-15b-5p	Eda	Mouse	90	ectodysplasin-A	miRNA	mRNA	1	2
miR-15b-5p	Akap7	Mouse	90	A kinase (PRKA) anchor protein 7	miRNA	mRNA	1	1
miR-15b-5p	Pou2f1	Mouse	90	POU domain, class 2, transcription factor 1	miRNA	mRNA	1	2
miR-15b-5p	Suco	Mouse	90	SUN domain containing ossification factor	miRNA	mRNA	1	2
miR-15b-5p	Wipi2	Mouse	90	WD repeat domain, phosphoinositide interacting 2	miRNA	mRNA	1	3
miR-15b-5p	G0s2	Mouse	90	G0/G1 switch gene 2	miRNA	mRNA	1	1
miR-15b-5p	Zmym2	Mouse	90	zinc finger, MYM-type 2	miRNA	mRNA	1	2
miR-15b-5p	Islr	Mouse	90	immunoglobulin superfamily containing leucine-rich repeat	miRNA	mRNA	1	2
miR-15b-5p	Ptprr	Mouse	90	protein tyrosine phosphatase, receptor type, R	miRNA	mRNA	1	2
miR-193b-3p	Igfbp5	Mouse	90	insulin-like growth factor binding protein 5	miRNA	mRNA	1	1
miR-199a-3p	Etnk1	Mouse	90	ethanolamine kinase 1	miRNA	mRNA	1	2
miR-199a-3p	Slitrk6	Mouse	90	SLIT and NTRK-like family, member 6	miRNA	mRNA	1	1
miR-199a-3p	Acvr2a	Mouse	90	activin receptor IIA	miRNA	mRNA	2	2
miR-199a-3p	Alx4	Mouse	90	aristaless-like homeobox 4	miRNA	mRNA	1	2
miR-199a-3p	Cdt1	Mouse	90	chromatin licensing and DNA replication factor 1	miRNA	mRNA	1	2
miR-199a-3p	Dctn4	Mouse	90	dynactin 4	miRNA	mRNA	1	1
miR-199a-3p	Col12a1	Mouse	90	collagen, type XII, alpha 1	miRNA	mRNA	1	2
miR-199a-3p	Zhx1	Mouse	90	zinc fingers and homeoboxes 1	miRNA	mRNA	1	3
miR-1b-3p	Snrpa	Mouse	90	small nuclear ribonucleoprotein polypeptide A	miRNA	mRNA	1	1
miR-1b-3p	Gm37013	Mouse	90	predicted gene, 37013	miRNA	mRNA	1	1
miR-1b-3p	Pcdhga6	Mouse	90	protocadherin gamma subfamily A, 6	miRNA	mRNA	1	1
miR-1b-3p	Pcdhgb6	Mouse	90	protocadherin gamma subfamily B, 6	miRNA	mRNA	1	1
miR-1b-3p	Keap1	Mouse	90	kelch-like ECH-associated protein 1	miRNA	mRNA	1	1
miR-1b-3p	Gm38666	Mouse	90	predicted gene, 38666	miRNA	mRNA	1	1
miR-1b-3p	Pcdhgb5	Mouse	90	protocadherin gamma subfamily B, 5	miRNA	mRNA	1	1
miR-1b-3p	Pcdhgb2	Mouse	90	protocadherin gamma subfamily B, 2	miRNA	mRNA	1	1
miR-1b-3p	Gm38667	Mouse	90	predicted gene, 38667	miRNA	mRNA	1	1
miR-1b-3p	Pcdhgc4	Mouse	90	protocadherin gamma subfamily C, 4	miRNA	mRNA	1	1
miR-1b-3p	Pcdhgb1	Mouse	90	protocadherin gamma subfamily B, 1	miRNA	mRNA	1	1
miR-1b-3p	Pcdhgb4	Mouse	90	protocadherin gamma subfamily B, 4	miRNA	mRNA	1	1
miR-1b-3p	Klrd1	Mouse	90	killer cell lectin-like receptor, subfamily D, member 1	miRNA	mRNA	1	1
miR-1b-3p	Pcdhga4	Mouse	90	protocadherin gamma subfamily A, 4	miRNA	mRNA	1	1
miR-1b-3p	Gdpd5	Mouse	90	glycerophosphodiester phosphodiesterase domain containing 5	miRNA	mRNA	1	1
miR-1b-5p	Tns3	Mouse	90	tensin 3	miRNA	mRNA	1	1
miR-1b-5p	Smarca5	Mouse	90	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	miRNA	mRNA	1	1
miR-1b-5p	Synpr	Mouse	90	synaptoporin	miRNA	mRNA	1	1
miR-1b-5p	Stag2	Mouse	90	stromal antigen 2	miRNA	mRNA	2	2
miR-1b-5p	Apool	Mouse	90	apolipoprotein O-like	miRNA	mRNA	1	1
miR-1b-5p	Kdm6a	Mouse	90	lysine (K)-specific demethylase 6A	miRNA	mRNA	2	2
miR-1b-5p	Serpinb9d	Mouse	90	serine (or cysteine) peptidase inhibitor, clade B, member 9d	miRNA	mRNA	1	1
miR-1b-5p	Srgap1	Mouse	90	SLIT-ROBO Rho GTPase activating protein 1	miRNA	mRNA	1	1
miR-1b-5p	Zmynd11	Mouse	90	zinc finger, MYND domain containing 11	miRNA	mRNA	1	1
miR-1b-5p	Rnf214	Mouse	90	ring finger protein 214	miRNA	mRNA	1	1
miR-1b-5p	Tspan3	Mouse	90	tetraspanin 3	miRNA	mRNA	2	1
miR-1b-5p	Zfp738	Mouse	90	zinc finger protein 738	miRNA	mRNA	1	1
miR-214-3p	Mapre1	Mouse	90	microtubule-associated protein, RP/EB family, member 1	miRNA	mRNA	1	2
miR-214-3p	Tmem248	Mouse	90	transmembrane protein 248	miRNA	mRNA	1	3
miR-214-3p	Rcsd1	Mouse	90	RCSD domain containing 1	miRNA	mRNA	1	1
miR-214-3p	Trim66	Mouse	90	tripartite motif-containing 66	miRNA	mRNA	1	2
miR-214-3p	Tspan11	Mouse	90	tetraspanin 11	miRNA	mRNA	1	2
miR-214-3p	Tab3	Mouse	90	TGF-beta activated kinase 1/MAP3K7 binding protein 3	miRNA	mRNA	2	1
miR-214-3p	Zbtb41	Mouse	90	zinc finger and BTB domain containing 41	miRNA	mRNA	1	1
miR-214-3p	Zfp609	Mouse	90	zinc finger protein 609	miRNA	mRNA	1	2
miR-214-3p	Cbl	Mouse	90	Casitas B-lineage lymphoma	miRNA	mRNA	1	2
miR-214-3p	Hnrnpu	Mouse	90	heterogeneous nuclear ribonucleoprotein U	miRNA	mRNA	1	2
miR-214-3p	Ccdc167	Mouse	90	coiled-coil domain containing 167	miRNA	mRNA	1	2
miR-214-3p	Mapk8	Mouse	90	mitogen-activated protein kinase 8	miRNA	mRNA	1	1
miR-214-3p	Clint1	Mouse	90	clathrin interactor 1	miRNA	mRNA	1	1
miR-214-3p	Qk	Mouse	90	quaking	miRNA	mRNA	1	1
miR-214-5p	Tfdp1	Mouse	90	transcription factor Dp 1	miRNA	mRNA	1	2
